image_name,image_id,objectID,class_number,class_name,y_min,x_min,y_max,x_max,y_min_sqrt,x_min_sqrt,y_max_sqrt,x_max_sqrt,confidence,distance
1623701447.3283427.png,260,1000,1,person,208,439,295,471,14.4222051,20.95232684,17.17556404,21.70253441,0.7572585,420
1623701448.0825703.png,206,793,1,person,209,419,296,454,14.45683229,20.46948949,17.20465053,21.30727575,0.82793367,420
1623701448.8375416.png,315,1198,1,person,212,399,296,434,14.56021978,19.97498436,17.20465053,20.83266666,0.7976208,420
1623701449.5943103.png,3,14,1,person,212,372,295,406,14.56021978,19.28730152,17.17556404,20.14944168,0.83381456,420
1623701450.3545108.png,341,1289,1,person,212,348,302,381,14.56021978,18.65475811,17.3781472,19.5192213,0.84102064,420
1623701451.1079426.png,42,165,1,person,214,332,303,361,14.62873884,18.22086716,17.40689519,19,0.795071,420
1623701452.622386.png,271,1039,1,person,217,299,301,324,14.73091986,17.29161647,17.34935157,18,0.8302119,420
1623701453.3803835.png,353,1335,1,person,219,282,299,314,14.79864859,16.79285562,17.29161647,17.72004515,0.81596047,420
1623701454.605518.png,281,1072,1,person,218,262,303,291,14.76482306,16.18641406,17.40689519,17.05872211,0.8333305,420
1623701456.1126049.png,77,304,1,person,218,238,306,273,14.76482306,15.42724862,17.49285568,16.52271164,0.8329131,420
1623701457.3111644.png,112,441,1,person,231,264,295,286,15.19868415,16.24807681,17.17556404,16.91153453,0.7414188,420
1623701458.0602279.png,23,94,1,person,221,142,308,171,14.86606875,11.91637529,17.54992877,13.07669683,0.81853485,420
1623701458.8114018.png,256,985,1,person,221,96,314,140,14.86606875,9.797958971,17.72004515,11.83215957,0.85065955,420
1623701459.562352.png,27,106,1,person,222,65,316,112,14.89966443,8.062257748,17.77638883,10.58300524,0.8874258,420
1623701460.3168037.png,98,386,1,person,223,48,317,83,14.93318452,6.92820323,17.80449381,9.110433579,0.82410836,420
1623701461.069089.png,354,1341,1,person,220,30,317,70,14.83239697,5.477225575,17.80449381,8.366600265,0.8377029,420
1623701461.8213565.png,383,1453,1,person,222,42,316,71,14.89966443,6.480740698,17.77638883,8.426149773,0.7529534,420
1623701463.1891232.png,170,662,1,person,222,58,317,99,14.89966443,7.615773106,17.80449381,9.949874371,0.8468918,420
1623701464.6788268.png,231,888,1,person,221,84,314,131,14.86606875,9.16515139,17.72004515,11.44552314,0.88107973,420
1623701465.6915777.png,327,1239,1,person,220,144,310,177,14.83239697,12,17.60681686,13.3041347,0.8097621,420
1623701466.8640296.png,18,72,1,person,219,180,309,217,14.79864859,13.41640786,17.57839583,14.73091986,0.8409964,420
1623701467.6168697.png,68,270,1,person,219,221,306,245,14.79864859,14.86606875,17.49285568,15.65247584,0.7757938,420
1623701468.3671355.png,120,469,1,person,218,248,304,282,14.76482306,15.74801575,17.43559577,16.79285562,0.8361987,420
1623701469.1207106.png,302,1151,1,person,218,272,300,296,14.76482306,16.4924225,17.32050808,17.20465053,0.768115,420
1623701470.63501.png,316,1202,1,person,215,304,302,335,14.6628783,17.43559577,17.3781472,18.30300522,0.82662153,420
1623701471.38766.png,304,1158,1,person,214,332,301,362,14.62873884,18.22086716,17.34935157,19.02629759,0.8107905,420
1623701472.1391149.png,11,47,1,person,213,361,298,388,14.59451952,19,17.2626765,19.6977156,0.78162336,420
1623701472.8931627.png,48,192,1,person,212,387,296,415,14.56021978,19.67231557,17.20465053,20.37154879,0.75542957,420
1623701473.6451526.png,328,1244,1,person,211,412,298,440,14.52583905,20.29778313,17.2626765,20.97617696,0.78466654,420
1623701596.494154.png,226,870,1,person,226,159,307,191,15.03329638,12.60952021,17.52141547,13.82027496,0.8776295,420
1623702161.8385825.png,58,232,1,person,234,268,289,289,15.29705854,16.37070554,17,17,0.8281618,420
1623702161.0818896.png,61,242,1,person,229,341,291,364,15.13274595,18.46618531,17.05872211,19.07878403,0.86361635,450
1623702169.532901.png,64,253,1,person,219,261,303,296,14.79864859,16.15549442,17.40689519,17.20465053,0.87909484,450
1623701434.948488.png,196,759,1,person,232,266,298,288,15.23154621,16.30950643,17.2626765,16.97056275,0.7470769,480
1623701435.7746508.png,175,683,1,person,233,265,298,289,15.26433752,16.2788206,17.2626765,17,0.72355384,480
1623701436.5798717.png,240,926,1,person,233,265,298,290,15.26433752,16.2788206,17.2626765,17.02938637,0.7608874,480
1623701556.2399695.png,190,738,1,person,210,459,295,481,14.49137675,21.42428529,17.17556404,21.9317122,0.68380195,480
1623701557.014268.png,249,958,1,person,210,459,295,481,14.49137675,21.42428529,17.17556404,21.9317122,0.65848607,480
1623701557.7691612.png,293,1118,1,person,210,459,295,481,14.49137675,21.42428529,17.17556404,21.9317122,0.681162,480
1623701558.5204303.png,179,695,1,person,210,457,295,481,14.49137675,21.37755833,17.17556404,21.9317122,0.7202247,480
1623701559.2742846.png,307,1169,1,person,210,449,295,479,14.49137675,21.1896201,17.17556404,21.88606863,0.8504357,480
1623701560.6590886.png,390,1476,1,person,213,427,295,462,14.59451952,20.66397832,17.17556404,21.49418526,0.8532777,480
1623701562.1609695.png,314,1194,1,person,214,418,292,439,14.62873884,20.4450483,17.08800749,20.95232684,0.726664,480
1623701563.1554928.png,220,847,1,person,215,392,293,419,14.6628783,19.79898987,17.11724277,20.46948949,0.7652036,480
1623701563.9118407.png,387,1465,1,person,218,361,295,387,14.76482306,19,17.17556404,19.67231557,0.828071,480
1623701564.6680887.png,392,1484,1,person,219,345,292,365,14.79864859,18.57417562,17.08800749,19.10497317,0.67224336,480
1623701565.4241753.png,310,1180,1,person,220,329,296,351,14.83239697,18.13835715,17.20465053,18.734994,0.6841973,480
1623701566.1801338.png,92,364,1,person,222,312,298,341,14.89966443,17.66352173,17.2626765,18.46618531,0.84023654,480
1623701566.9414582.png,366,1388,1,person,223,297,298,325,14.93318452,17.23368794,17.2626765,18.02775638,0.8145659,480
1623701567.6984522.png,372,1409,1,person,223,278,296,306,14.93318452,16.673332,17.20465053,17.49285568,0.7881415,480
1623701569.208141.png,348,1317,1,person,224,254,299,281,14.96662955,15.93737745,17.29161647,16.76305461,0.79908794,480
1623701569.9643168.png,24,97,1,person,224,238,298,266,14.96662955,15.42724862,17.2626765,16.30950643,0.7786429,480
1623701570.720291.png,148,573,1,person,225,214,301,247,15,14.62873884,17.34935157,15.71623365,0.84440917,480
1623701572.2356825.png,80,314,1,person,225,193,304,224,15,13.89244399,17.43559577,14.96662955,0.87242484,480
1623701572.9915674.png,72,285,1,person,226,176,304,207,15.03329638,13.26649916,17.43559577,14.38749457,0.84232223,480
1623701573.754581.png,76,299,1,person,226,167,304,192,15.03329638,12.92284798,17.43559577,13.85640646,0.811926,480
1623701575.25977.png,266,1019,1,person,226,163,304,189,15.03329638,12.76714533,17.43559577,13.74772708,0.88134944,480
1623701576.760209.png,14,54,1,person,226,153,304,185,15.03329638,12.36931688,17.43559577,13.60147051,0.9027465,480
1623701577.6712317.png,279,1064,1,person,227,128,305,155,15.06651917,11.3137085,17.4642492,12.4498996,0.858758,480
1623701578.42488.png,176,684,1,person,228,104,308,135,15.09966887,10.19803903,17.54992877,11.61895004,0.89214927,480
1623701579.1776786.png,181,701,1,person,227,88,310,123,15.06651917,9.38083152,17.60681686,11.09053651,0.8952816,480
1623701579.929355.png,257,988,1,person,226,78,311,107,15.03329638,8.831760866,17.63519209,10.34408043,0.87267417,480
1623701580.679833.png,275,1051,1,person,226,75,311,105,15.03329638,8.660254038,17.63519209,10.24695077,0.8596098,480
1623701581.438797.png,94,370,1,person,226,69,311,103,15.03329638,8.306623863,17.63519209,10.14889157,0.8618133,480
1623701582.1898925.png,382,1446,1,person,226,72,311,106,15.03329638,8.485281374,17.63519209,10.29563014,0.8745451,480
1623701582.943603.png,54,217,1,person,226,92,310,128,15.03329638,9.591663047,17.60681686,11.3137085,0.85132074,480
1623701583.6952488.png,197,761,1,person,226,114,309,151,15.03329638,10.67707825,17.57839583,12.28820573,0.8501611,480
1623701584.44836.png,108,423,1,person,225,138,307,171,15,11.74734012,17.52141547,13.07669683,0.8493484,480
1623701585.2031116.png,377,1429,1,person,223,160,306,181,14.93318452,12.64911064,17.49285568,13.45362405,0.72524583,480
1623701585.95608.png,287,1095,1,person,224,174,306,202,14.96662955,13.19090596,17.49285568,14.2126704,0.80901766,480
1623701586.7116733.png,20,79,1,person,223,189,305,223,14.93318452,13.74772708,17.4642492,14.93318452,0.85594434,480
1623701587.4640493.png,258,993,1,person,223,212,303,243,14.93318452,14.56021978,17.40689519,15.58845727,0.8047102,480
1623701588.2194932.png,360,1363,1,person,223,232,300,261,14.93318452,15.23154621,17.32050808,16.15549442,0.8252648,480
1623701588.9728453.png,67,265,1,person,223,244,300,268,14.93318452,15.62049935,17.32050808,16.37070554,0.77005255,480
1623701589.7279105.png,15,60,1,person,223,257,300,287,14.93318452,16.03121954,17.32050808,16.94107435,0.8150996,480
1623701590.4793377.png,218,840,1,person,223,280,296,309,14.93318452,16.73320053,17.20465053,17.57839583,0.80474293,480
1623701591.2318866.png,200,770,1,person,223,299,295,324,14.93318452,17.29161647,17.17556404,18,0.84470856,480
1623701591.985249.png,269,1031,1,person,223,307,297,335,14.93318452,17.52141547,17.23368794,18.30300522,0.85177684,480
1623701592.7377517.png,334,1265,1,person,221,322,297,353,14.86606875,17.94435844,17.23368794,18.78829423,0.82191825,480
1623701593.4904552.png,49,197,1,person,222,341,295,365,14.89966443,18.46618531,17.17556404,19.10497317,0.780185,480
1623701594.2412944.png,7,31,1,person,222,358,291,380,14.89966443,18.92088793,17.05872211,19.49358869,0.7925106,480
1623701594.9937186.png,21,86,1,person,220,375,291,396,14.83239697,19.36491673,17.05872211,19.89974874,0.75316226,480
1623701595.7431273.png,297,1132,1,person,219,384,291,409,14.79864859,19.59591794,17.05872211,20.22374842,0.80646515,480
1623701596.494154.png,226,872,1,person,219,400,292,431,14.79864859,20,17.08800749,20.76053949,0.8220302,480
1623701597.2448485.png,152,592,1,person,218,420,287,440,14.76482306,20.49390153,16.94107435,20.97617696,0.6600876,480
1623701597.998219.png,150,580,1,person,217,435,290,465,14.73091986,20.85665361,17.02938637,21.56385865,0.8670479,480
1623701598.7486134.png,30,117,1,person,216,441,291,467,14.69693846,21,17.05872211,21.61018278,0.86805296,480
1623701599.5002131.png,208,800,1,person,214,444,293,471,14.62873884,21.07130751,17.11724277,21.70253441,0.82349384,480
1623701600.2520475.png,83,327,1,person,214,440,294,471,14.62873884,20.97617696,17.1464282,21.70253441,0.8559687,480
1623701601.6213293.png,133,517,1,person,214,430,290,451,14.62873884,20.73644135,17.02938637,21.23676058,0.65993845,480
1623701603.1207352.png,333,1262,1,person,215,414,290,434,14.6628783,20.34698995,17.02938637,20.83266666,0.6383998,480
1623701604.1279397.png,239,920,1,person,216,381,293,409,14.69693846,19.5192213,17.11724277,20.22374842,0.8036778,480
1623701604.8809247.png,347,1313,1,person,218,351,296,373,14.76482306,18.734994,17.20465053,19.31320792,0.7666732,480
1623701605.6376069.png,222,855,1,person,220,329,295,349,14.83239697,18.13835715,17.17556404,18.68154169,0.74360806,480
1623701606.397142.png,216,832,1,person,222,313,297,338,14.89966443,17.69180601,17.23368794,18.38477631,0.7761338,480
1623701607.156109.png,283,1079,1,person,224,298,297,328,14.96662955,17.2626765,17.23368794,18.11077028,0.8126147,480
1623701607.9118805.png,212,816,1,person,224,281,295,304,14.96662955,16.76305461,17.17556404,17.43559577,0.76964104,480
1623701608.6672132.png,214,823,1,person,223,260,298,292,14.93318452,16.1245155,17.2626765,17.08800749,0.79783905,480
1623701609.4240458.png,391,1480,1,person,224,252,299,279,14.96662955,15.87450787,17.29161647,16.70329309,0.7357168,480
1623701610.1806204.png,318,1210,1,person,224,238,298,264,14.96662955,15.42724862,17.2626765,16.24807681,0.7884548,480
1623701610.9356902.png,145,561,1,person,225,216,300,244,15,14.69693846,17.32050808,15.62049935,0.7876447,480
1623701611.696374.png,326,1236,1,person,224,211,302,236,14.96662955,14.52583905,17.3781472,15.3622915,0.60981256,480
1623701613.094997.png,335,1269,1,person,225,197,304,226,15,14.03566885,17.43559577,15.03329638,0.8182658,480
1623701614.5987873.png,329,1247,1,person,226,185,303,208,15.03329638,13.60147051,17.40689519,14.4222051,0.8252796,480
1623701615.624441.png,270,1034,1,person,226,163,305,194,15.03329638,12.76714533,17.4642492,13.92838828,0.8741393,480
1623701617.018765.png,167,649,1,person,226,159,305,196,15.03329638,12.60952021,17.4642492,14,0.856667,480
1623701618.5227423.png,376,1422,1,person,225,167,305,197,15,12.92284798,17.4642492,14.03566885,0.8712115,480
1623701619.5128808.png,288,1100,1,person,225,197,301,219,15,14.03566885,17.34935157,14.79864859,0.62080926,480
1623701620.9262228.png,4,19,1,person,224,232,299,264,14.96662955,15.23154621,17.29161647,16.24807681,0.7944038,480
1623701622.4302137.png,363,1374,1,person,223,253,301,283,14.93318452,15.90597372,17.34935157,16.82260384,0.900187,480
1623701623.4406846.png,255,980,1,person,223,251,300,283,14.93318452,15.84297952,17.32050808,16.82260384,0.868157,480
1623701624.195494.png,394,1490,1,person,220,238,300,296,14.83239697,15.42724862,17.32050808,17.20465053,0.8394462,480
1623701624.950192.png,17,69,1,person,223,258,301,286,14.93318452,16.0623784,17.34935157,16.91153453,0.7581987,480
1623701625.7085.png,371,1404,1,person,222,257,300,283,14.89966443,16.03121954,17.32050808,16.82260384,0.84162676,480
1623701626.4666386.png,45,177,1,person,224,247,301,288,14.96662955,15.71623365,17.34935157,16.97056275,0.84955484,480
1623701627.2227347.png,22,88,1,person,223,236,296,295,14.93318452,15.3622915,17.20465053,17.17556404,0.83130527,480
1623701627.9780638.png,227,875,1,person,223,257,300,286,14.93318452,16.03121954,17.32050808,16.91153453,0.8183844,480
1623701629.369084.png,345,1305,1,person,224,261,297,293,14.96662955,16.15549442,17.23368794,17.11724277,0.75454164,480
1623701630.8712955.png,93,367,1,person,225,241,296,290,15,15.5241747,17.20465053,17.02938637,0.85290325,480
1623701631.8628936.png,312,1187,1,person,223,254,297,288,14.93318452,15.93737745,17.23368794,16.97056275,0.7995287,480
1623701632.7947314.png,339,1283,1,person,224,258,300,287,14.96662955,16.0623784,17.32050808,16.94107435,0.8264139,480
1623701633.5514326.png,38,150,1,person,224,260,300,284,14.96662955,16.1245155,17.32050808,16.85229955,0.703406,480
1623701634.852097.png,349,1320,1,person,224,249,298,285,14.96662955,15.77973384,17.2626765,16.88194302,0.8078291,480
1623701636.3544803.png,202,779,1,person,225,259,299,301,15,16.09347694,17.29161647,17.34935157,0.78463745,480
1623701637.481022.png,95,374,1,person,224,248,301,288,14.96662955,15.74801575,17.34935157,16.97056275,0.86122596,480
1623701638.2371511.png,142,548,1,person,224,257,301,295,14.96662955,16.03121954,17.34935157,17.17556404,0.859154,480
1623701639.6665704.png,346,1309,1,person,222,259,300,288,14.89966443,16.09347694,17.32050808,16.97056275,0.8360141,480
1623701641.1649268.png,193,746,1,person,224,257,300,291,14.96662955,16.03121954,17.32050808,17.05872211,0.85424685,480
1623701642.1610913.png,294,1120,1,person,224,245,301,274,14.96662955,15.65247584,17.34935157,16.55294536,0.8472264,480
1623701642.9453893.png,81,317,1,person,224,216,301,252,14.96662955,14.69693846,17.34935157,15.87450787,0.8814616,480
1623701644.3188276.png,370,1400,1,person,224,198,301,235,14.96662955,14.07124728,17.34935157,15.32970972,0.8651828,480
1623701645.8120296.png,187,724,1,person,224,188,304,218,14.96662955,13.7113092,17.43559577,14.76482306,0.87983674,480
1623701646.8111467.png,393,1485,1,person,226,162,305,204,15.03329638,12.72792206,17.4642492,14.28285686,0.88267875,480
1623701647.5634027.png,2,8,1,person,223,132,305,199,14.93318452,11.48912529,17.4642492,14.10673598,0.93193746,480
1623701648.3123288.png,130,503,1,person,226,142,306,180,15.03329638,11.91637529,17.49285568,13.41640786,0.86752343,480
1623701649.0637248.png,10,41,1,person,226,140,306,187,15.03329638,11.83215957,17.49285568,13.67479433,0.87830395,480
1623701649.8141115.png,97,381,1,person,226,153,305,191,15.03329638,12.36931688,17.4642492,13.82027496,0.8858371,480
1623701651.1795557.png,36,139,1,person,225,153,306,187,15,12.36931688,17.49285568,13.67479433,0.906157,480
1623701652.734473.png,233,896,1,person,225,152,306,187,15,12.32882801,17.49285568,13.67479433,0.8908545,480
1623701653.710221.png,253,972,1,person,225,139,305,201,15,11.78982612,17.4642492,14.17744688,0.91492474,480
1623701654.461623.png,107,418,1,person,226,157,306,187,15.03329638,12.52996409,17.49285568,13.67479433,0.8903326,480
1623701655.2158632.png,135,521,1,person,225,156,306,187,15,12.489996,17.49285568,13.67479433,0.873716,480
1623701655.9697418.png,180,697,1,person,225,157,306,187,15,12.52996409,17.49285568,13.67479433,0.8665719,480
1623701656.7223077.png,224,862,1,person,225,174,305,210,15,13.19090596,17.4642492,14.49137675,0.84229404,480
1623701657.4744952.png,91,360,1,person,224,195,304,223,14.96662955,13.96424004,17.43559577,14.93318452,0.7685823,480
1623701658.2258492.png,19,75,1,person,225,210,302,239,15,14.49137675,17.3781472,15.45962483,0.8267205,480
1623701659.6189559.png,143,554,1,person,223,226,299,247,14.93318452,15.03329638,17.29161647,15.71623365,0.69668937,480
1623701661.1167138.png,276,1057,1,person,223,243,298,268,14.93318452,15.58845727,17.2626765,16.37070554,0.7567574,480
1623701662.1964254.png,63,251,1,person,222,265,295,304,14.89966443,16.2788206,17.17556404,17.43559577,0.83863205,480
1623701663.6114795.png,273,1044,1,person,222,296,295,325,14.89966443,17.20465053,17.17556404,18.02775638,0.8697161,480
1623701665.1053035.png,259,996,1,person,221,309,298,351,14.86606875,17.57839583,17.2626765,18.734994,0.85239965,480
1623702160.326605.png,37,145,1,person,231,341,289,362,15.19868415,18.46618531,17,19.02629759,0.822475,480
1623702168.7778482.png,300,1141,1,person,219,266,303,298,14.79864859,16.30950643,17.40689519,17.2626765,0.8908644,480
1623702168.02605.png,82,323,1,person,221,262,300,293,14.86606875,16.18641406,17.32050808,17.11724277,0.8533921,500
1623702159.5754.png,211,813,1,person,232,338,286,359,15.23154621,18.38477631,16.91153453,18.94729532,0.7956064,510
1623701597.2448485.png,152,589,1,person,227,188,303,215,15.06651917,13.7113092,17.40689519,14.6628783,0.8361566,520
1623701437.3607116.png,244,939,1,person,229,282,290,300,15.13274595,16.79285562,17.02938637,17.32050808,0.7198374,540
1623701438.1151273.png,235,907,1,person,229,287,293,311,15.13274595,16.94107435,17.11724277,17.63519209,0.751603,540
1623701439.6214614.png,184,716,1,person,227,315,293,340,15.06651917,17.74823935,17.11724277,18.43908891,0.80341315,540
1623701440.5291116.png,343,1299,1,person,228,323,292,346,15.09966887,17.97220076,17.08800749,18.60107524,0.8203236,540
1623701442.0271664.png,109,428,1,person,227,319,292,352,15.06651917,17.8605711,17.08800749,18.76166304,0.85185623,540
1623701443.535248.png,105,413,1,person,227,333,292,359,15.06651917,18.24828759,17.08800749,18.94729532,0.82161605,540
1623701444.3081067.png,369,1397,1,person,205,469,298,496,14.31782106,21.65640783,17.2626765,22.27105745,0.7823913,540
1623701445.0627394.png,103,404,1,person,224,384,290,405,14.96662955,19.59591794,17.02938637,20.1246118,0.7953675,540
1623701445.8169427.png,75,296,1,person,224,399,290,420,14.96662955,19.97498436,17.02938637,20.49390153,0.77447104,540
1623701446.5732596.png,52,210,1,person,222,412,290,434,14.89966443,20.29778313,17.02938637,20.83266666,0.8360314,540
1623701447.3283427.png,260,1001,1,person,222,421,285,444,14.89966443,20.51828453,16.88194302,21.07130751,0.7368937,540
1623701449.5943103.png,3,12,1,person,224,399,290,429,14.96662955,19.97498436,17.02938637,20.71231518,0.8717134,540
1623701450.3545108.png,341,1290,1,person,224,386,291,416,14.96662955,19.6468827,17.05872211,20.39607805,0.82502997,540
1623701451.1079426.png,42,164,1,person,224,377,291,397,14.96662955,19.41648784,17.05872211,19.92485885,0.8087243,540
1623701453.3803835.png,353,1337,1,person,227,329,291,346,15.06651917,18.13835715,17.05872211,18.60107524,0.66994214,540
1623701456.1126049.png,77,305,1,person,229,290,293,308,15.13274595,17.02938637,17.11724277,17.54992877,0.70438784,540
1623701457.3111644.png,112,440,1,person,220,187,306,226,14.83239697,13.67479433,17.49285568,15.03329638,0.84366727,540
1623701458.0602279.png,23,93,1,person,230,244,295,272,15.16575089,15.62049935,17.17556404,16.4924225,0.84363437,540
1623701458.8114018.png,256,987,1,person,231,262,297,287,15.19868415,16.18641406,17.23368794,16.94107435,0.81163967,540
1623701459.562352.png,27,109,1,person,229,285,294,312,15.13274595,16.88194302,17.1464282,17.66352173,0.72674406,540
1623701460.3168037.png,98,387,1,person,228,308,294,332,15.09966887,17.54992877,17.1464282,18.22086716,0.77724814,540
1623701461.069089.png,354,1340,1,person,226,326,294,355,15.03329638,18.05547009,17.1464282,18.84144368,0.8451976,540
1623701461.8213565.png,383,1452,1,person,225,350,292,376,15,18.70828693,17.08800749,19.39071943,0.8051706,540
1623701463.1891232.png,170,660,1,person,224,370,293,400,14.96662955,19.23538406,17.11724277,20,0.8690543,540
1623701464.6788268.png,231,890,1,person,223,390,292,420,14.93318452,19.74841766,17.08800749,20.49390153,0.83747315,540
1623701465.6915777.png,327,1238,1,person,220,423,287,461,14.83239697,20.5669638,16.94107435,21.47091055,0.863927,540
1623701466.8640296.png,18,71,1,person,222,381,290,421,14.89966443,19.5192213,17.02938637,20.51828453,0.86251163,540
1623701467.6168697.png,68,269,1,person,224,361,293,395,14.96662955,19,17.11724277,19.87460691,0.8027381,540
1623701468.3671355.png,120,468,1,person,226,311,294,347,15.03329638,17.63519209,17.1464282,18.62793601,0.8532214,540
1623701469.1207106.png,302,1148,1,person,227,292,294,325,15.06651917,17.08800749,17.1464282,18.02775638,0.86497796,540
1623701469.8776689.png,291,1111,1,person,229,268,294,302,15.13274595,16.37070554,17.1464282,17.3781472,0.75412863,540
1623701470.63501.png,316,1201,1,person,229,244,295,277,15.13274595,15.62049935,17.17556404,16.64331698,0.84151495,540
1623701471.38766.png,304,1159,1,person,230,222,296,254,15.16575089,14.89966443,17.20465053,15.93737745,0.80241144,540
1623701472.1391149.png,11,48,1,person,231,197,295,228,15.19868415,14.03566885,17.17556404,15.09966887,0.62145007,540
1623701472.8931627.png,48,193,1,person,231,179,297,206,15.19868415,13.37908816,17.23368794,14.35270009,0.61499083,540
1623701473.6451526.png,328,1243,1,person,232,146,299,180,15.23154621,12.08304597,17.29161647,13.41640786,0.801603,540
1623701556.2399695.png,190,737,1,person,246,284,294,311,15.68438714,16.85229955,17.1464282,17.63519209,0.84308517,540
1623701557.014268.png,249,956,1,person,245,284,294,311,15.65247584,16.85229955,17.1464282,17.63519209,0.8617392,540
1623701557.7691612.png,293,1117,1,person,245,284,294,312,15.65247584,16.85229955,17.1464282,17.66352173,0.85484344,540
1623701558.5204303.png,179,696,1,person,230,291,293,310,15.16575089,17.05872211,17.11724277,17.60681686,0.6856389,540
1623701597.998219.png,150,583,1,person,230,214,299,237,15.16575089,14.62873884,17.29161647,15.39480432,0.78138125,540
1623702158.544281.png,71,283,1,person,234,333,287,350,15.29705854,18.24828759,16.94107435,18.70828693,0.76427,540
1623702167.271211.png,140,540,1,person,223,268,300,294,14.93318452,16.37070554,17.32050808,17.1464282,0.8651922,550
1623701559.2742846.png,307,1170,1,person,240,285,290,306,15.49193338,16.88194302,17.02938637,17.49285568,0.67131174,560
1623701598.7486134.png,30,119,1,person,231,232,296,254,15.19868415,15.23154621,17.20465053,15.93737745,0.8153564,560
1623702157.0470364.png,155,601,1,person,235,331,285,350,15.32970972,18.1934054,16.88194302,18.70828693,0.8276627,570
1623701560.6590886.png,390,1477,1,person,234,277,288,302,15.29705854,16.64331698,16.97056275,17.3781472,0.82692116,580
1623701562.1609695.png,314,1196,1,person,232,283,291,299,15.23154621,16.82260384,17.05872211,17.29161647,0.67538595,600
1623701563.1554928.png,220,848,1,person,231,307,290,326,15.19868415,17.52141547,17.02938637,18.05547009,0.76233816,600
1623701563.9118407.png,387,1467,1,person,231,335,289,351,15.19868415,18.30300522,17,18.734994,0.6103735,600
1623701565.4241753.png,310,1181,1,person,229,365,288,380,15.13274595,19.10497317,16.97056275,19.49358869,0.60033935,600
1623701566.1801338.png,92,363,1,person,228,375,288,400,15.09966887,19.36491673,16.97056275,20,0.84116846,600
1623701566.9414582.png,366,1389,1,person,227,388,287,407,15.06651917,19.6977156,16.94107435,20.174241,0.73805976,600
1623701567.6984522.png,372,1410,1,person,227,402,286,419,15.06651917,20.04993766,16.91153453,20.46948949,0.6781194,600
1623701568.4527369.png,332,1258,1,person,226,413,285,434,15.03329638,20.32240143,16.88194302,20.83266666,0.72991264,600
1623701569.208141.png,348,1316,1,person,226,404,286,434,15.03329638,20.09975124,16.91153453,20.83266666,0.84104073,600
1623701569.9643168.png,24,98,1,person,226,411,286,428,15.03329638,20.27313493,16.91153453,20.68816087,0.70715797,600
1623701570.720291.png,148,575,1,person,224,403,288,424,14.96662955,20.0748599,16.97056275,20.59126028,0.74669874,600
1623701571.4827983.png,106,417,1,person,225,399,290,424,15,19.97498436,17.02938637,20.59126028,0.8019107,600
1623701572.9915674.png,72,286,1,person,227,360,290,383,15.06651917,18.97366596,17.02938637,19.57038579,0.8083154,600
1623701573.754581.png,76,300,1,person,228,340,290,365,15.09966887,18.43908891,17.02938637,19.10497317,0.7982634,600
1623701575.25977.png,266,1021,1,person,230,323,291,349,15.16575089,17.97220076,17.05872211,18.68154169,0.8512927,600
1623701576.760209.png,14,56,1,person,231,305,292,331,15.19868415,17.4642492,17.08800749,18.1934054,0.83219326,600
1623701577.6712317.png,279,1065,1,person,232,275,292,299,15.23154621,16.58312395,17.08800749,17.29161647,0.7968708,600
1623701578.42488.png,176,687,1,person,234,250,293,273,15.29705854,15.8113883,17.11724277,16.52271164,0.7815159,600
1623701579.1776786.png,181,703,1,person,234,237,294,260,15.29705854,15.39480432,17.1464282,16.1245155,0.8375778,600
1623701580.679833.png,275,1053,1,person,234,246,293,270,15.29705854,15.68438714,17.11724277,16.43167673,0.77432644,600
1623701581.438797.png,94,372,1,person,234,262,293,282,15.29705854,16.18641406,17.11724277,16.79285562,0.65290475,600
1623701582.1898925.png,382,1449,1,person,232,278,292,303,15.23154621,16.673332,17.08800749,17.40689519,0.648151,600
1623701582.943603.png,54,219,1,person,231,305,290,321,15.19868415,17.4642492,17.02938637,17.91647287,0.65139,600
1623701584.44836.png,108,425,1,person,230,335,290,354,15.16575089,18.30300522,17.02938637,18.81488772,0.71721214,600
1623701585.2031116.png,377,1427,1,person,229,350,290,373,15.13274595,18.70828693,17.02938637,19.31320792,0.8047091,600
1623701585.95608.png,287,1094,1,person,228,364,289,387,15.09966887,19.07878403,17,19.67231557,0.84702516,600
1623701586.7116733.png,20,81,1,person,227,375,289,395,15.06651917,19.36491673,17,19.87460691,0.7149774,600
1623701587.4640493.png,258,992,1,person,226,387,290,412,15.03329638,19.67231557,17.02938637,20.29778313,0.8061902,600
1623701588.2194932.png,360,1364,1,person,225,402,290,429,15,20.04993766,17.02938637,20.71231518,0.75525606,600
1623701588.9728453.png,67,267,1,person,221,418,288,445,14.86606875,20.4450483,16.97056275,21.09502311,0.7388653,600
1623701589.7279105.png,15,61,1,person,222,427,285,447,14.89966443,20.66397832,16.88194302,21.14237451,0.77449584,600
1623701591.2318866.png,200,772,1,person,224,409,287,431,14.96662955,20.22374842,16.94107435,20.76053949,0.7143389,600
1623701591.985249.png,269,1033,1,person,225,394,289,416,15,19.84943324,17,20.39607805,0.7504671,600
1623701592.7377517.png,334,1266,1,person,226,377,290,403,15.03329638,19.41648784,17.02938637,20.0748599,0.79694176,600
1623701593.4904552.png,49,198,1,person,227,363,290,386,15.06651917,19.05255888,17.02938637,19.6468827,0.7186099,600
