image_name,image_id,objectID,class_number,class_name,y_min,x_min,y_max,x_max,accuracy
1622212354.6380515.jpg,71,394,1,person,0,250,460,386,0.7774292
1622212115.1449425.jpg,72,395,1,person,182,273,304,347,0.8665358
1622212115.1449425.jpg,72,396,72,tv,6,318,63,398,0.81088275
1622212115.1449425.jpg,72,397,62,chair,194,502,466,638,0.8098147
1622212115.1449425.jpg,72,398,72,tv,0,436,51,521,0.70288545
1622212115.1449425.jpg,72,399,1,person,195,348,271,379,0.59888875
1622212115.1449425.jpg,72,400,1,person,26,497,396,640,0.5251297
1622212115.1449425.jpg,72,401,1,person,125,463,315,510,0.49642828
1622212115.1449425.jpg,72,402,62,chair,211,256,309,327,0.4917345
1622212115.1449425.jpg,72,403,1,person,276,0,330,77,0.4107312
1622212328.80354.jpg,73,404,1,person,53,370,382,520,0.9035506
1622212328.80354.jpg,73,405,72,tv,95,144,138,193,0.7774547
1622212328.80354.jpg,73,406,31,handbag,185,344,242,384,0.51165366
1622212328.80354.jpg,73,407,82,refrigerator,0,0,352,104,0.36101952
1622212112.1873314.jpg,74,408,1,person,93,361,400,552,0.87809134
1622212112.1873314.jpg,74,409,72,tv,27,250,77,323,0.8578768
1622212112.1873314.jpg,74,410,1,person,192,208,299,285,0.81519824
1622212112.1873314.jpg,74,411,1,person,145,570,274,635,0.79848576
1622212112.1873314.jpg,74,412,1,person,165,516,258,551,0.7683814
1622212112.1873314.jpg,74,413,72,tv,19,357,69,431,0.7548684
1622212112.1873314.jpg,74,414,1,person,202,271,264,303,0.58537775
1622212112.1873314.jpg,74,415,62,chair,217,191,303,255,0.5626758
1622212112.1873314.jpg,74,416,72,tv,164,269,203,289,0.5177177
1622212112.1873314.jpg,74,417,62,chair,220,372,397,442,0.46337628
1622212112.1873314.jpg,74,418,44,bottle,275,473,320,489,0.38568512
1622212322.7934852.jpg,75,419,1,person,0,141,477,372,0.9151916
1622212322.7934852.jpg,75,420,1,person,98,356,337,471,0.9133307
1622212322.7934852.jpg,75,421,33,suitcase,334,376,393,481,0.4059357
1622212322.7934852.jpg,75,422,31,handbag,196,341,238,370,0.40021056
1622212322.7934852.jpg,75,423,62,chair,213,347,350,432,0.35042253
1622212322.7934852.jpg,75,424,62,chair,214,590,304,639,0.3327364
1622212322.7934852.jpg,75,425,82,refrigerator,0,35,326,145,0.30299526
1622212334.7500672.jpg,76,426,1,person,43,0,479,120,0.679932
1622212334.7500672.jpg,76,427,1,person,169,465,257,502,0.6481317
1622212334.7500672.jpg,76,428,15,bench,219,289,347,561,0.4437127
1622212334.7500672.jpg,76,429,81,sink,201,104,242,231,0.3666632
1622212178.4504948.jpg,77,430,1,person,77,396,351,503,0.9112474
1622212178.4504948.jpg,77,431,1,person,14,0,318,72,0.33877254
1622212208.8212051.jpg,78,432,1,person,26,504,369,619,0.9322113
1622212208.8212051.jpg,78,433,1,person,126,247,324,327,0.90348464
1622212208.8212051.jpg,78,434,1,person,131,151,329,234,0.87973166
1622212208.8212051.jpg,78,435,1,person,174,398,324,503,0.82221454
1622212208.8212051.jpg,78,436,1,person,181,386,287,424,0.54701436
1622212208.8212051.jpg,78,437,73,laptop,190,192,211,240,0.3179412
1622212119.6974561.jpg,79,438,1,person,91,519,319,597,0.89159596
1622212119.6974561.jpg,79,439,1,person,169,274,332,399,0.86280465
1622212119.6974561.jpg,79,440,62,chair,212,250,338,341,0.6602284
1622212119.6974561.jpg,79,441,72,tv,0,328,36,421,0.58691585
1622212119.6974561.jpg,79,442,1,person,177,346,249,390,0.56933373
1622212119.6974561.jpg,79,443,1,person,98,567,363,640,0.45808536
1622212119.6974561.jpg,79,444,62,chair,213,331,263,387,0.31643772
1622212342.2776651.jpg,80,445,1,person,1,4,479,270,0.88869655
1622212342.2776651.jpg,80,446,1,person,153,392,225,435,0.69943327
1622212342.2776651.jpg,80,447,15,bench,223,126,411,514,0.37359455
1622212342.2776651.jpg,80,448,84,book,134,159,193,259,0.3405507
1622212334.0222983.jpg,81,449,1,person,0,0,467,175,0.9213909
1622212334.0222983.jpg,81,450,15,bench,220,325,343,596,0.6091113
1622212334.0222983.jpg,81,451,1,person,172,488,259,520,0.54038733
1622212334.0222983.jpg,81,452,41,skateboard,430,0,478,92,0.45511684
1622212334.0222983.jpg,81,453,81,sink,202,160,238,276,0.4058704
1622212297.5229828.jpg,82,454,1,person,140,141,318,210,0.92503065
1622212297.5229828.jpg,82,455,1,person,123,225,311,284,0.90819335
1622212297.5229828.jpg,82,456,1,person,94,358,318,425,0.881763
1622212297.5229828.jpg,82,457,1,person,194,20,311,71,0.7991525
1622212297.5229828.jpg,82,458,72,tv,0,0,44,61,0.59531057
1622212297.5229828.jpg,82,459,1,person,220,0,446,72,0.48529896
1622212297.5229828.jpg,82,460,75,remote,161,366,185,377,0.34544024
1622212297.5229828.jpg,82,461,1,person,169,0,254,25,0.3158612
1622212321.2624981.jpg,83,462,1,person,3,106,445,296,0.9667731
1622212321.2624981.jpg,83,463,1,person,0,475,476,640,0.92783856
1622212321.2624981.jpg,83,464,1,person,105,362,329,467,0.90026176
1622212321.2624981.jpg,83,465,1,person,268,0,477,75,0.46226147
1622212321.2624981.jpg,83,466,33,suitcase,322,378,377,474,0.41971484
1622212321.2624981.jpg,83,467,31,handbag,167,399,217,430,0.3424504
1622212321.2624981.jpg,83,468,62,chair,206,351,340,428,0.30463642
1622212327.305202.jpg,84,469,1,person,76,307,363,441,0.92992604
1622212327.305202.jpg,84,470,72,tv,99,96,142,144,0.7277718
1622212327.305202.jpg,84,471,31,handbag,191,285,244,320,0.42112222
1622212327.305202.jpg,84,472,62,chair,193,288,378,386,0.37199432
1622212327.305202.jpg,84,473,67,dining table,214,564,315,639,0.3218758
1622212345.797965.jpg,86,474,1,person,123,363,222,423,0.80066705
1622212345.797965.jpg,86,475,15,bench,230,0,461,508,0.48732254
1622212211.0184653.jpg,87,476,1,person,108,263,348,342,0.9337847
1622212211.0184653.jpg,87,477,1,person,152,437,352,567,0.92400956
1622212211.0184653.jpg,87,478,1,person,115,141,352,214,0.8670604
1622212211.0184653.jpg,87,479,1,person,163,538,266,576,0.6890986
1622212211.0184653.jpg,87,480,1,person,175,414,297,451,0.50747424
1622212211.0184653.jpg,87,481,62,chair,252,445,338,531,0.35359493
1622212333.2364807.jpg,88,482,1,person,0,64,437,270,0.9284665
1622212333.2364807.jpg,88,483,1,person,170,553,257,590,0.66781884
1622212333.2364807.jpg,88,484,31,handbag,175,23,261,86,0.44963443
1622212333.2364807.jpg,88,485,62,chair,245,36,476,197,0.4378662
1622212333.2364807.jpg,88,486,15,bench,216,398,328,640,0.31807628
1622212115.9017358.jpg,89,487,1,person,180,292,310,373,0.8853853
1622212115.9017358.jpg,89,488,1,person,119,492,301,550,0.7527737
1622212115.9017358.jpg,89,489,72,tv,1,338,57,421,0.7457582
1622212115.9017358.jpg,89,490,1,person,181,354,278,402,0.7157728
1622212115.9017358.jpg,89,491,72,tv,0,461,44,552,0.60866416
1622212115.9017358.jpg,89,492,1,person,282,0,339,86,0.55303967
1622212115.9017358.jpg,89,493,62,chair,211,275,314,349,0.53321105
1622212115.9017358.jpg,89,494,62,chair,185,565,475,639,0.5060378
1622212115.9017358.jpg,89,495,1,person,1,559,345,640,0.38759226
1622212115.9017358.jpg,89,496,1,person,161,500,337,576,0.37908295
1622212115.9017358.jpg,89,497,73,laptop,214,341,253,384,0.3577171
1622212183.0864582.jpg,90,498,82,refrigerator,79,27,323,137,0.5663241
1622212183.0864582.jpg,90,499,82,refrigerator,8,200,309,320,0.37504596
1622212183.0864582.jpg,90,500,44,bottle,168,491,190,503,0.356165
1622212183.0864582.jpg,90,501,44,bottle,168,504,189,517,0.30728638
1622212292.5726042.jpg,91,502,1,person,132,348,294,401,0.9008484
1622212292.5726042.jpg,91,503,1,person,108,437,298,496,0.8996266
1622212292.5726042.jpg,91,504,1,person,148,269,300,312,0.8165786
1622212292.5726042.jpg,91,505,1,person,43,165,317,290,0.785372
1622212292.5726042.jpg,91,506,62,chair,211,80,477,249,0.7581392
1622212292.5726042.jpg,91,507,72,tv,1,0,59,69,0.69204736
1622212292.5726042.jpg,91,508,72,tv,13,111,63,192,0.59595114
1622212292.5726042.jpg,91,509,1,person,66,79,372,268,0.42422977
1622212292.5726042.jpg,91,510,1,person,188,0,293,28,0.3457721
1622212213.996273.jpg,92,511,1,person,95,150,385,245,0.9187938
1622212213.996273.jpg,92,512,1,person,107,375,324,457,0.8905628
1622212213.996273.jpg,92,513,1,person,102,452,434,640,0.87638193
1622212213.996273.jpg,92,514,72,tv,74,21,183,76,0.4416429
1622212213.996273.jpg,92,515,62,chair,228,460,417,616,0.3984965
1622212136.9567578.jpg,93,516,1,person,0,434,437,591,0.9465475
1622212136.9567578.jpg,93,517,1,person,148,46,319,141,0.7823337
1622212136.9567578.jpg,93,518,62,chair,204,7,371,133,0.56126165
1622212136.9567578.jpg,93,519,1,person,152,0,477,208,0.427643
1622212136.9567578.jpg,93,520,77,cell phone,68,473,92,493,0.42259517
1622212298.9545367.jpg,94,521,1,person,137,104,324,180,0.9376153
1622212298.9545367.jpg,94,522,1,person,120,195,319,255,0.8875122
1622212298.9545367.jpg,94,523,1,person,101,319,328,391,0.8816612
1622212298.9545367.jpg,94,524,1,person,196,0,309,33,0.5214162
1622212214.7347.jpg,95,525,1,person,99,174,381,273,0.93385136
1622212214.7347.jpg,95,526,1,person,94,380,335,459,0.9156577
1622212214.7347.jpg,95,527,62,chair,220,448,326,522,0.708716
1622212214.7347.jpg,95,528,1,person,7,520,485,637,0.49791992
1622212214.7347.jpg,95,529,72,tv,49,2,190,84,0.40409482
1622212289.6499033.jpg,96,530,1,person,126,525,291,582,0.8719687
1622212289.6499033.jpg,96,531,1,person,179,58,339,165,0.852965
1622212289.6499033.jpg,96,532,72,tv,25,178,74,253,0.85005736
1622212289.6499033.jpg,96,533,1,person,91,298,331,459,0.8099711
1622212289.6499033.jpg,96,534,72,tv,22,290,70,363,0.8096925
1622212289.6499033.jpg,96,535,1,person,118,167,315,237,0.78149015
1622212289.6499033.jpg,96,536,1,person,140,442,295,488,0.71843874
1622212289.6499033.jpg,96,537,62,chair,217,29,336,100,0.6690538
1622212289.6499033.jpg,96,538,62,chair,212,305,430,459,0.6205045
1622212289.6499033.jpg,96,539,62,chair,229,267,310,304,0.51244575
1622212289.6499033.jpg,96,540,1,person,103,608,296,640,0.37809843
1622212165.117326.jpg,97,541,1,person,74,201,365,333,0.79413354
1622212165.117326.jpg,97,542,15,bench,215,163,407,562,0.6229286
1622212172.3925073.jpg,98,543,1,person,91,321,347,397,0.5913881
1622212172.3925073.jpg,98,544,84,book,158,291,199,345,0.50676465
1622212172.3925073.jpg,98,545,15,bench,223,161,472,635,0.4702884
1622212172.3925073.jpg,98,546,44,bottle,190,238,209,246,0.30087847
1622212343.6768723.jpg,99,547,1,person,143,407,222,455,0.74616164
1622212343.6768723.jpg,99,548,15,bench,223,13,464,557,0.68937945
1622212136.22833.jpg,100,549,1,person,0,408,422,553,0.9394345
1622212136.22833.jpg,100,550,1,person,149,29,310,130,0.8075993
1622212136.22833.jpg,100,551,1,person,205,0,475,215,0.5548941
1622212136.22833.jpg,100,552,62,chair,206,1,368,120,0.41529748
1622212136.22833.jpg,100,553,75,remote,64,443,83,456,0.31063968
1622212203.641415.jpg,101,554,1,person,44,513,381,612,0.85973704
1622212203.641415.jpg,101,555,1,person,0,0,428,115,0.8426353
1622212138.416784.jpg,102,556,1,person,0,321,461,490,0.9658551
1622212202.9000607.jpg,103,557,1,person,41,545,374,639,0.8571299
1622212202.9000607.jpg,103,558,1,person,7,65,408,168,0.79014415
1622212144.316147.jpg,104,559,1,person,0,263,475,527,0.9601311
1622212118.165999.jpg,105,560,1,person,175,286,326,394,0.8964397
1622212118.165999.jpg,105,561,1,person,98,521,315,592,0.87776625
1622212118.165999.jpg,105,562,1,person,110,556,376,639,0.6741733
1622212118.165999.jpg,105,563,72,tv,0,338,41,430,0.6624946
1622212118.165999.jpg,105,564,62,chair,208,265,331,354,0.56938076
1622212118.165999.jpg,105,565,1,person,177,357,264,406,0.5220621
1622212118.165999.jpg,105,566,1,person,109,141,164,165,0.4448747
1622212118.165999.jpg,105,567,72,tv,0,475,28,573,0.4318405
1622212218.4452317.jpg,106,568,1,person,78,158,346,249,0.9495305
1622212218.4452317.jpg,106,569,62,chair,282,545,420,614,0.4684381
1622212129.5374606.jpg,107,570,1,person,117,378,416,623,0.9237275
1622212129.5374606.jpg,107,571,1,person,91,177,338,252,0.8274802
1622212129.5374606.jpg,107,572,1,person,150,470,237,547,0.7201666
1622212129.5374606.jpg,107,573,62,chair,185,355,417,527,0.57705015
1622212129.5374606.jpg,107,574,62,chair,197,460,236,517,0.3279264
1622212110.7276893.jpg,108,575,1,person,94,367,399,545,0.89036965
1622212110.7276893.jpg,108,576,1,person,194,202,300,269,0.85948646
1622212110.7276893.jpg,108,577,72,tv,27,246,76,319,0.85350764
1622212110.7276893.jpg,108,578,1,person,146,567,273,629,0.80282384
1622212110.7276893.jpg,108,579,72,tv,20,354,69,428,0.77984333
1622212110.7276893.jpg,108,580,1,person,164,513,259,546,0.77923906
1622212110.7276893.jpg,108,581,1,person,165,0,319,39,0.6540818
1622212110.7276893.jpg,108,582,1,person,203,268,266,300,0.4858927
1622212110.7276893.jpg,108,583,62,chair,213,367,395,433,0.48568505
1622212110.7276893.jpg,108,584,62,chair,216,188,302,251,0.47284994
1622212110.7276893.jpg,108,585,44,bottle,283,468,325,481,0.4427706
1622212110.7276893.jpg,108,586,72,tv,164,265,204,285,0.3549332
1622212110.7276893.jpg,108,587,64,potted plant,155,537,215,578,0.340234
1622212125.0379303.jpg,109,588,1,person,154,297,364,470,0.91302955
1622212125.0379303.jpg,109,589,1,person,167,388,274,449,0.7184428
1622212125.0379303.jpg,109,590,62,chair,205,270,367,392,0.6299859
1622212125.0379303.jpg,109,591,1,person,112,442,305,492,0.46154726
1622212125.0379303.jpg,109,592,31,handbag,159,450,199,473,0.3273736
1622212125.0379303.jpg,109,593,62,chair,205,372,292,451,0.30587107
1622212323.5446286.jpg,111,594,1,person,0,0,477,210,0.9353837
1622212323.5446286.jpg,111,595,1,person,95,354,339,471,0.8944901
1622212323.5446286.jpg,111,596,1,person,0,187,473,381,0.86296433
1622212323.5446286.jpg,111,597,33,suitcase,337,373,400,483,0.41354364
1622212323.5446286.jpg,111,598,62,chair,209,354,353,424,0.31766275
1622212127.2922366.jpg,112,599,62,chair,197,448,393,588,0.80782855
1622212127.2922366.jpg,112,600,73,laptop,199,547,228,592,0.6054182
1622212127.2922366.jpg,112,601,1,person,101,437,315,491,0.5458507
1622212127.2922366.jpg,112,602,1,person,127,476,300,594,0.44517466
1622212173.1454577.jpg,113,603,1,person,94,266,345,346,0.6047728
1622212173.1454577.jpg,113,604,15,bench,226,211,476,637,0.57673466
1622212173.1454577.jpg,113,605,1,person,94,267,227,338,0.31326383
1622212219.893624.jpg,114,606,1,person,40,51,400,178,0.93879175
1622212134.7639873.jpg,115,607,1,person,0,474,415,619,0.9246098
1622212134.7639873.jpg,115,608,1,person,152,113,283,201,0.8446418
1622212134.7639873.jpg,115,609,1,person,121,0,473,299,0.7840773
1622212134.7639873.jpg,115,610,75,remote,76,508,92,520,0.4748434
1622212134.7639873.jpg,115,611,77,cell phone,245,52,268,91,0.45582715
1622212134.7639873.jpg,115,612,62,chair,326,0,475,107,0.4320202
1622212134.7639873.jpg,115,613,73,laptop,208,84,277,168,0.3899208
1622212310.6182914.jpg,116,614,1,person,55,383,373,529,0.93325186
1622212310.6182914.jpg,116,615,1,person,97,133,427,289,0.9284972
1622212310.6182914.jpg,116,616,1,person,101,6,368,83,0.83822167
1622212310.6182914.jpg,116,617,1,person,113,301,321,370,0.8039092
1622212310.6182914.jpg,116,618,1,person,141,71,313,151,0.77860886
1622212310.6182914.jpg,116,619,1,person,4,518,465,638,0.7282769
1622212310.6182914.jpg,116,620,62,chair,201,334,318,408,0.6989916
1622212310.6182914.jpg,116,621,62,chair,182,177,404,314,0.44742924
1622212310.6182914.jpg,116,622,33,suitcase,308,71,344,150,0.44015017
1622212310.6182914.jpg,116,623,84,book,191,69,220,127,0.38054755
1622212310.6182914.jpg,116,624,62,chair,241,72,307,102,0.35375825
1622212310.6182914.jpg,116,625,75,remote,127,382,148,417,0.32970953
1622212340.0983298.jpg,117,626,1,person,0,142,473,396,0.91668844
1622212340.0983298.jpg,117,627,1,person,0,400,477,640,0.6957659
1622212340.0983298.jpg,117,628,62,chair,214,417,374,488,0.31713468
1622212288.1409004.jpg,118,629,1,person,126,525,291,581,0.8537302
1622212288.1409004.jpg,118,630,1,person,179,58,340,165,0.85332614
1622212288.1409004.jpg,118,631,72,tv,25,178,74,253,0.85161906
1622212288.1409004.jpg,118,632,1,person,92,303,328,465,0.84143406
1622212288.1409004.jpg,118,633,72,tv,22,290,70,363,0.80399656
1622212288.1409004.jpg,118,634,1,person,140,445,295,491,0.76311624
1622212288.1409004.jpg,118,635,1,person,118,164,315,224,0.7336483
1622212288.1409004.jpg,118,636,62,chair,217,29,336,100,0.67791414
1622212288.1409004.jpg,118,637,62,chair,212,306,430,456,0.60994047
1622212288.1409004.jpg,118,638,62,chair,230,267,308,306,0.4779437
1622212288.1409004.jpg,118,639,1,person,103,605,295,639,0.3911155
1622212288.1409004.jpg,118,640,1,person,164,290,309,331,0.32653028
1622212303.3315077.jpg,120,641,1,person,125,149,336,235,0.9320986
1622212303.3315077.jpg,120,642,1,person,106,258,329,329,0.90210986
1622212303.3315077.jpg,120,643,1,person,73,418,347,499,0.89428526
1622212303.3315077.jpg,120,644,1,person,194,29,305,77,0.6306293
1622212303.3315077.jpg,120,645,72,tv,0,0,31,80,0.5321579
1622212303.3315077.jpg,120,646,1,person,78,0,378,55,0.37879783
1622212303.3315077.jpg,120,647,75,remote,149,426,182,441,0.31528744
1622212109.2381008.jpg,121,648,1,person,95,365,402,545,0.8870363
1622212109.2381008.jpg,121,649,72,tv,27,246,77,319,0.85123765
1622212109.2381008.jpg,121,650,1,person,194,202,301,274,0.81549954
1622212109.2381008.jpg,121,651,1,person,165,513,259,546,0.7659023
1622212109.2381008.jpg,121,652,1,person,145,564,274,629,0.7629794
1622212109.2381008.jpg,121,653,72,tv,21,354,70,427,0.7601193
1622212109.2381008.jpg,121,654,1,person,202,268,264,299,0.563614
1622212109.2381008.jpg,121,655,62,chair,217,187,303,250,0.5236569
1622212109.2381008.jpg,121,656,44,bottle,283,468,328,480,0.43784502
1622212109.2381008.jpg,121,657,62,chair,212,368,397,497,0.415915
1622212109.2381008.jpg,121,658,1,person,158,0,319,34,0.3818118
1622212109.2381008.jpg,121,659,72,tv,165,265,203,286,0.35236543
1622212109.2381008.jpg,121,660,62,chair,219,246,269,288,0.30150953
1622212202.1668704.jpg,122,661,1,person,22,123,394,217,0.7944435
1622212202.1668704.jpg,122,662,2,bicycle,233,0,293,24,0.3955491
1622212217.721871.jpg,123,663,1,person,81,239,338,316,0.9136143
1622212217.721871.jpg,123,664,1,person,23,0,445,124,0.8250066
1622212217.721871.jpg,123,665,62,chair,251,532,391,640,0.47711888
1622212213.249984.jpg,124,666,1,person,122,439,410,639,0.92396677
1622212213.249984.jpg,124,667,1,person,85,181,386,280,0.9165108
1622212213.249984.jpg,124,668,1,person,65,1,412,132,0.89384377
1622212213.249984.jpg,124,669,1,person,178,385,313,453,0.7114371
1622212213.249984.jpg,124,670,1,person,154,539,238,572,0.5920916
1622212213.249984.jpg,124,671,62,chair,240,441,389,575,0.46856058
1622212187.0067883.jpg,125,672,1,person,83,335,374,488,0.93507016
1622212187.0067883.jpg,125,673,82,refrigerator,4,159,328,292,0.38996494
1622212187.0067883.jpg,125,674,44,bottle,170,478,197,489,0.38865012
1622212187.0067883.jpg,125,675,44,bottle,168,494,193,504,0.31677938
1622212187.0067883.jpg,125,676,82,refrigerator,64,0,337,82,0.30369842
1622212302.6003182.jpg,126,677,1,person,128,96,338,184,0.9266217
1622212302.6003182.jpg,126,678,1,person,81,355,343,438,0.91311437
1622212302.6003182.jpg,126,679,1,person,112,208,330,277,0.9114824
1622212302.6003182.jpg,126,680,75,remote,157,370,186,388,0.4755188
1622212302.6003182.jpg,126,681,72,tv,0,0,26,27,0.3785393
1622212199.2261217.jpg,127,682,1,person,42,363,355,439,0.6775704
1622212199.2261217.jpg,127,683,72,tv,197,202,227,239,0.44037926
1622212150.959666.jpg,128,684,1,person,0,0,478,231,0.9397531
1622212312.838711.jpg,129,685,1,person,60,509,367,610,0.9074168
1622212312.838711.jpg,129,686,1,person,140,147,310,231,0.8622085
1622212312.838711.jpg,129,687,1,person,88,212,439,363,0.82738256
1622212312.838711.jpg,129,688,62,chair,198,419,324,503,0.8216692
1622212312.838711.jpg,129,689,1,person,3,305,479,450,0.7045227
1622212312.838711.jpg,129,690,62,chair,292,260,374,368,0.4388695
1622212312.838711.jpg,129,691,31,handbag,190,175,228,205,0.39476746
1622212312.838711.jpg,129,692,33,suitcase,308,152,346,230,0.35034385
1622212312.838711.jpg,129,693,77,cell phone,78,295,99,323,0.32050645
1622212312.838711.jpg,129,694,62,chair,215,138,308,187,0.31249106
1622212312.838711.jpg,129,695,1,person,87,265,198,308,0.30566368
1622212122.7517815.jpg,130,696,1,person,162,142,357,280,0.9306876
1622212122.7517815.jpg,130,697,1,person,89,413,328,493,0.9254961
1622212122.7517815.jpg,130,698,1,person,98,489,422,626,0.83459806
1622212122.7517815.jpg,130,699,1,person,177,236,271,293,0.6843279
1622212122.7517815.jpg,130,700,62,chair,206,112,364,229,0.57151574
1622212122.7517815.jpg,130,701,72,tv,34,270,154,327,0.5022204
1622212122.7517815.jpg,130,702,72,tv,0,278,23,316,0.4571243
1622212122.7517815.jpg,130,703,73,laptop,216,218,267,266,0.40333393
1622212308.384232.jpg,131,704,1,person,87,355,347,450,0.93824804
1622212308.384232.jpg,131,705,1,person,58,498,348,601,0.89774483
1622212308.384232.jpg,131,706,1,person,176,214,322,281,0.88474834
1622212308.384232.jpg,131,707,1,person,0,0,478,244,0.84143126
1622212308.384232.jpg,131,708,1,person,266,19,407,70,0.60516995
1622212308.384232.jpg,131,709,1,person,235,0,316,32,0.40647542
1622212308.384232.jpg,131,710,62,chair,243,255,317,286,0.35064313
1622212309.1430092.jpg,132,711,1,person,45,534,350,639,0.943913
1622212309.1430092.jpg,132,712,1,person,109,35,417,187,0.8947921
1622212309.1430092.jpg,132,713,1,person,0,175,478,478,0.829087
1622212309.1430092.jpg,132,714,1,person,217,383,349,473,0.75059354
1622212309.1430092.jpg,132,715,1,person,46,0,371,79,0.5474271
1622212309.1430092.jpg,132,716,75,remote,141,36,170,53,0.4822189
1622212309.1430092.jpg,132,717,62,chair,207,77,397,214,0.43207547
1622212341.5496264.jpg,133,718,1,person,156,367,226,410,0.73539054
1622212341.5496264.jpg,133,719,1,person,0,1,476,207,0.66568244
1622212341.5496264.jpg,133,720,15,bench,221,106,401,481,0.30402574
1622212125.810051.jpg,134,721,1,person,141,373,370,564,0.9329692
1622212125.810051.jpg,134,722,62,chair,201,343,375,473,0.64174515
1622212125.810051.jpg,134,723,1,person,108,467,302,555,0.5010722
1622212125.810051.jpg,134,724,73,laptop,206,446,239,478,0.39537308
1622212207.361569.jpg,135,725,1,person,114,566,313,638,0.9469733
1622212207.361569.jpg,135,726,1,person,67,219,378,311,0.9137082
1622212207.361569.jpg,135,727,1,person,129,452,309,535,0.8947836
1622212207.361569.jpg,135,728,1,person,3,1,475,111,0.44830456
1622212207.361569.jpg,135,729,31,handbag,94,0,175,82,0.3888226
1622212326.5605736.jpg,136,730,1,person,79,304,357,434,0.944324
1622212326.5605736.jpg,136,731,72,tv,100,97,142,146,0.6780961
1622212326.5605736.jpg,136,732,1,person,180,626,216,639,0.5145898
1622212326.5605736.jpg,136,733,31,handbag,192,284,242,319,0.48433375
1622212326.5605736.jpg,136,734,33,suitcase,356,325,438,453,0.45451915
1622212326.5605736.jpg,136,735,15,bench,215,557,309,639,0.37082276
1622212326.5605736.jpg,136,736,62,chair,234,301,371,386,0.32361865
1622212312.0752993.jpg,137,737,1,person,15,343,431,474,0.8899408
1622212312.0752993.jpg,137,738,1,person,27,523,390,640,0.886833
1622212312.0752993.jpg,137,739,1,person,90,187,434,348,0.8777851
1622212312.0752993.jpg,137,740,1,person,141,121,307,194,0.8116878
1622212312.0752993.jpg,137,741,1,person,93,166,363,243,0.5159947
1622212312.0752993.jpg,137,742,31,handbag,191,148,229,178,0.43791187
1622212312.0752993.jpg,137,743,62,chair,185,238,412,374,0.42741686
1622212312.0752993.jpg,137,744,82,refrigerator,188,0,293,34,0.39846885
1622212312.0752993.jpg,137,745,33,suitcase,311,127,345,198,0.39808944
1622212312.0752993.jpg,137,746,62,chair,214,113,306,159,0.33403033
1622212338.3450756.jpg,138,747,62,chair,153,504,476,637,0.6672077
1622212338.3450756.jpg,138,748,1,person,162,364,225,403,0.45633295
1622212338.3450756.jpg,138,749,15,bench,224,105,387,440,0.4552704
1622212338.3450756.jpg,138,750,1,person,24,554,367,639,0.37285537
1622212317.5466104.jpg,139,751,1,person,8,460,476,640,0.9271406
1622212317.5466104.jpg,139,752,1,person,44,219,372,320,0.9163852
1622212317.5466104.jpg,139,753,1,person,35,281,407,424,0.80690706
1622212317.5466104.jpg,139,754,72,tv,120,182,154,220,0.6754937
1622212317.5466104.jpg,139,755,62,chair,316,524,419,589,0.50744295
1622212317.5466104.jpg,139,756,33,suitcase,309,355,358,445,0.4662807
1622212317.5466104.jpg,139,757,75,remote,73,276,94,295,0.43265572
1622212317.5466104.jpg,139,758,1,person,208,0,461,106,0.41928595
1622212317.5466104.jpg,139,759,46,wine glass,127,5,158,29,0.39629576
1622212317.5466104.jpg,139,760,75,remote,216,402,261,442,0.3840135
1622212317.5466104.jpg,139,761,1,person,192,396,312,446,0.30730182
1622212150.197827.jpg,140,762,1,person,0,44,476,366,0.9494387
1622212148.6849113.jpg,141,763,1,person,0,417,479,640,0.95157796
1622212148.6849113.jpg,141,764,1,person,142,441,290,476,0.45192528
1622212128.8004503.jpg,142,765,1,person,118,405,407,634,0.89837193
1622212128.8004503.jpg,142,766,1,person,108,258,331,325,0.82145816
1622212128.8004503.jpg,142,767,1,person,150,495,240,570,0.6596417
1622212128.8004503.jpg,142,768,62,chair,186,378,408,543,0.6095245
1622212128.8004503.jpg,142,769,1,person,0,0,474,150,0.602919
1622212128.8004503.jpg,142,770,62,chair,198,482,236,539,0.35759977
1622212169.533166.jpg,143,771,15,bench,219,120,454,640,0.7583784
1622212169.533166.jpg,143,772,73,laptop,127,597,163,638,0.5642638
1622212170.2552574.jpg,144,773,1,person,45,495,413,640,0.8319276
1622212170.2552574.jpg,144,774,15,bench,225,69,461,613,0.47777122
1622212198.4090216.jpg,145,775,1,person,41,458,352,548,0.86440045
1622212198.4090216.jpg,145,776,82,refrigerator,4,6,319,253,0.3333505
1622212339.395057.jpg,146,777,62,chair,155,513,475,637,0.56385905
1622212339.395057.jpg,146,778,1,person,165,354,251,395,0.4966449
1622212339.395057.jpg,146,779,15,bench,226,85,388,433,0.33410025
1622212188.5506742.jpg,147,780,1,person,100,589,256,640,0.6994705
1622212188.5506742.jpg,147,781,82,refrigerator,0,112,331,255,0.5857564
1622212188.5506742.jpg,147,782,44,bottle,167,448,192,459,0.3889387
1622212188.5506742.jpg,147,783,44,bottle,166,462,191,475,0.33458734
1622212201.4305828.jpg,148,784,1,person,32,160,383,249,0.8143394
1622212201.4305828.jpg,148,785,72,tv,203,13,236,59,0.53919685
1622212201.4305828.jpg,148,786,2,bicycle,237,0,294,54,0.46923345
1622212128.064623.jpg,149,787,1,person,120,447,401,640,0.9221296
